?c  <isLocatedIn>  ?b  ?a  <wasBornIn>  ?c   => ?a  <isPoliticianOf>  ?b	<Job_Adams_Cooper>	<isPoliticianOf>	<Illinois>	False
?c  <isLocatedIn>  ?b  ?a  <wasBornIn>  ?c   => ?a  <isPoliticianOf>  ?b	<Leonard_B._Jordan>	<isPoliticianOf>	<Utah>	False
?c  <isLocatedIn>  ?b  ?a  <wasBornIn>  ?c   => ?a  <isPoliticianOf>  ?b	<Richard_Howell>	<isPoliticianOf>	<Delaware>	False
?c  <isLocatedIn>  ?b  ?a  <wasBornIn>  ?c   => ?a  <isPoliticianOf>  ?b	<James_Budd>	<isPoliticianOf>	<Wisconsin>	False
?c  <isLocatedIn>  ?b  ?a  <wasBornIn>  ?c   => ?a  <isPoliticianOf>  ?b	<Benjamin_Gratz_Brown>	<isPoliticianOf>	<Kentucky>	False
?c  <isLocatedIn>  ?b  ?a  <wasBornIn>  ?c   => ?a  <isPoliticianOf>  ?b	<Clyde_Tingley>	<isPoliticianOf>	<Ohio>	False
?c  <isLocatedIn>  ?b  ?a  <wasBornIn>  ?c   => ?a  <isPoliticianOf>  ?b	<Leon_C._Phillips>	<isPoliticianOf>	<Missouri>	False
?c  <isLocatedIn>  ?b  ?a  <wasBornIn>  ?c   => ?a  <isPoliticianOf>  ?b	<Garrey_Carruthers>	<isPoliticianOf>	<Colorado>	False
?c  <isLocatedIn>  ?b  ?a  <wasBornIn>  ?c   => ?a  <isPoliticianOf>  ?b	<D._W._Davis>	<isPoliticianOf>	<United_Kingdom>	False
?c  <isLocatedIn>  ?b  ?a  <wasBornIn>  ?c   => ?a  <isPoliticianOf>  ?b	<Jay_Hammond>	<isPoliticianOf>	<New_York>	False
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Marie_Alix,_Duchess_of_Schleswig-Holstein>	<hasChild>	<Christoph,_Prince_of_Schleswig-Holstein>	True
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Queen_Rania_of_Jordan>	<hasChild>	<Princess_Salma_bint_Al_Abdullah>	True
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Ernst_August,_Prince_of_Hanover_(b._1954)>	<hasChild>	<Pierre_Casiraghi>	False
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Iset_(daughter_of_Amenhotep_III)>	<hasChild>	<Smenkhkare>	Unknown
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Sam_Marx>	<hasChild>	<Zeppo_Marx>	True
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Maria_Theresa_of_Austria-Este_(1849–1919)>	<hasChild>	<Rupprecht,_Crown_Prince_of_Bavaria>	True
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Euphemia_of_Rügen>	<hasChild>	<Ingeborg_of_Norway>	True
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Archduke_Ferdinand_Karl_Viktor_of_Austria-Este>	<hasChild>	<Maria_Christina_of_Austria>	False
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Nancy_Reagan>	<hasChild>	<Michael_Reagan>	False
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Princess_Anna_Sophie_of_Schwarzburg-Rudolstadt>	<hasChild>	<Princess_Charlotte_Sophie_of_Saxe-Coburg-Saalfeld>	True
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Saovabha_Bongsri>	<hasChild>	<Vapi_Busbakara>	False
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Elizabeth_Tilney,_Countess_of_Surrey>	<hasChild>	<Thomas_Howard,_3rd_Duke_of_Norfolk>	True
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Christina_of_Lorraine>	<hasChild>	<Maria_Maddalena_de'_Medici>	True
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Henry_Fonda>	<hasChild>	<Peter_Fonda>	True
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Vladimir_I_of_Kiev>	<hasChild>	<Mstislav_of_Chernigov>	True
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Kaahumanu_III>	<hasChild>	<Kamāmalu>	False
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Princess_Hermine_of_Anhalt-Bernburg-Schaumburg-Hoym>	<hasChild>	<Archduchess_Elisabeth_Franziska_of_Austria>	False
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Brooke_English>	<hasChild>	<Gloria_Marsh>	False
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Landgrave_Caroline_Amalie_of_Hesse-Kassel>	<hasChild>	<Princess_Louise_of_Saxe-Gotha-Altenburg_(1800–1831)>	False
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Lindsay_Rappaport>	<hasChild>	<Jessica_Buchanan>	False
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<George_III_of_the_United_Kingdom>	<hasChild>	<Prince_Octavius_of_Great_Britain>	True
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Sunandha_Kumariratana>	<hasChild>	<Oraongka_Ankayuba>	False
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Dara_Rasmi>	<hasChild>	<Dibyalangkarn>	False
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Phyllis_Summers_Newman>	<hasChild>	<Cassie_Newman>	False
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Gary_Merrill>	<hasChild>	<B._D._Hyman>	False
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Elizabeth_Charlotte_of_the_Palatinate>	<hasChild>	<Anne_Marie_d'Orléans>	False
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Margarita_Teresa_of_Spain>	<hasChild>	<Archduchess_Maria_Theresa_of_Austria_(1684–1696)>	False
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Queen_Noor_of_Jordan>	<hasChild>	<Princess_Raiyah_bint_Al_Hussein>	True
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Austin_Reed_(Days_of_our_Lives)>	<hasChild>	<Minor_characters_of_Days_of_our_Lives>	False
?f  <hasChild>  ?b  ?a  <isMarriedTo>  ?f   => ?a  <hasChild>  ?b	<Alexandra_Feodorovna_(Alix_of_Hesse)>	<hasChild>	<Grand_Duchess_Tatiana_Nikolaevna_of_Russia>	True
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Damon_Wayans>	<directed>	<Blankman>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Leon_Schuster>	<directed>	<There's_a_Zulu_On_My_Stoep>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Brian_Bloom>	<directed>	<The_A-Team_(film)>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Kevin_McDonald>	<directed>	<Brain_Candy>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Matt_Damon>	<directed>	<Good_Will_Hunting>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Carl_Reiner>	<directed>	<The_Art_of_Love_(film)>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Ramesh_Khanna>	<directed>	<Attagasam>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Nick_Cave>	<directed>	<Ghosts…_of_the_Civil_Dead>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Ehren_McGhehey>	<directed>	<Jackass_Number_Two>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Billy_Crystal>	<directed>	<My_Giant>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Stan_Laurel>	<directed>	<Tit_for_Tat_(1935_film)>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Jason_Schwartzman>	<directed>	<The_Darjeeling_Limited>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Robert_Downey,_Jr.>	<directed>	<The_Last_Party_(film)>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Yuri_Lowenthal>	<directed>	<The_Arcadian>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Aldo_Fabrizi>	<directed>	<A_Dog's_Life_(1950_film)>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Arthur_Askey>	<directed>	<Make_Mine_a_Million>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Ben_Affleck>	<directed>	<Good_Will_Hunting>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Dan_Aykroyd>	<directed>	<The_Blues_Brothers_(film)>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Jackie_Chan>	<directed>	<Gorgeous_(film)>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Eric_Idle>	<directed>	<Splitting_Heirs>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Jennifer_Jason_Leigh>	<directed>	<Greenberg_(film)>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Steve_Martin>	<directed>	<The_Pink_Panther_2>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Jon_Cryer>	<directed>	<Went_to_Coney_Island_on_a_Mission_from_God..._Be_Back_by_Five>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Enrico_Montesano>	<directed>	<Pane,_burro_e_marmellata>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Spede_Pasanen>	<directed>	<Uuno_Turhapuro_(film)>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Gene_Kelly>	<directed>	<Take_Me_Out_to_the_Ball_Game_(film)>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Harry_Enfield>	<directed>	<Kevin_&_Perry_Go_Large>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Douglas_Fairbanks>	<directed>	<The_Iron_Mask>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Greta_Gerwig>	<directed>	<Hannah_Takes_the_Stairs>	False
?a  <actedIn>  ?b  ?a  <created>  ?b   => ?a  <directed>  ?b	<Thomas_Ian_Griffith>	<directed>	<Excessive_Force_(film)>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Stephen_Willats>	<isCitizenOf>	<United_Kingdom>	True
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Lorenzo_Lotto>	<isCitizenOf>	<Venetian_Lagoon>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Pieter_Janssens_Elinga>	<isCitizenOf>	<Belgium>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Abraham_Lambertsz_van_den_Tempel>	<isCitizenOf>	<Friesland>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Mati_Klarwein>	<isCitizenOf>	<Germany>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<André_Le_Nôtre>	<isCitizenOf>	<geoent_Région_Île-de-France_3012874>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Monikangana_Dutta>	<isCitizenOf>	<Northeast_India>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Raphaël_Collin>	<isCitizenOf>	<geoent_Région_Île-de-France_3012874>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Ralf_König>	<isCitizenOf>	<North_Rhine-Westphalia>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Fernand_Léger>	<isCitizenOf>	<geoent_Argentan_6452436>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Abel-Dominique_Boyé>	<isCitizenOf>	<geoent_Marmande_6434994>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Mária_Balážová>	<isCitizenOf>	<Pieaeany>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Eliot_Hodgkin>	<isCitizenOf>	<Berkshire>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Mark_Titchner>	<isCitizenOf>	<Bedfordshire>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Jean-Baptiste_Carpeaux>	<isCitizenOf>	<geoent_Valenciennes_6438532>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Adolph_Jentsch>	<isCitizenOf>	<Saxony>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Georges_Dufrénoy>	<isCitizenOf>	<geoent_Thiais_6452035>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<René_Schützenberger>	<isCitizenOf>	<geoent_Mulhouse_6441541>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Jo_Budd>	<isCitizenOf>	<East_of_England>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Patrick_Thimbleby>	<isCitizenOf>	<Berkshire>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Kaori_Manabe>	<isCitizenOf>	<Ehime_Prefecture>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Charles_Comfort>	<isCitizenOf>	<Scotland>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Clive_Barker_(artist)>	<isCitizenOf>	<Bedfordshire>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<René_Goscinny>	<isCitizenOf>	<geoent_Région_Île-de-France_3012874>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Maurice_Agis>	<isCitizenOf>	<United_Kingdom>	True
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Bernard_Buffet>	<isCitizenOf>	<geoent_Région_Île-de-France_3012874>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Peter_Lely>	<isCitizenOf>	<North_Rhine-Westphalia>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Frederik_de_Moucheron>	<isCitizenOf>	<Germany>	True
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<Julia_Pirotte>	<isCitizenOf>	<PuBawy_County>	False
?c  <isLocatedIn>  ?b  ?a  <isLocatedIn>  ?c   => ?a  <isCitizenOf>  ?b	<ShkhM_SatM>	<isCitizenOf>	<HokkaidM>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Roger_Penrose>	<isCitizenOf>	<Greece>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Guy_de_Maupassant>	<isCitizenOf>	<Romania>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Gustav_Klimt>	<isCitizenOf>	<Austria>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Isaak_Babel>	<isCitizenOf>	<Romania>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Gustave_Flaubert>	<isCitizenOf>	<Romania>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Guy_de_Maupassant>	<isCitizenOf>	<Russia>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Robert_Burns>	<isCitizenOf>	<Costa_Rica>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Richard_Cobden>	<isCitizenOf>	<France>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Ernst_Haeckel>	<isCitizenOf>	<Brazil>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Rembrandt>	<isCitizenOf>	<United_Kingdom>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Emily_Brontë>	<isCitizenOf>	<Canada>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Hermann_Broch>	<isCitizenOf>	<Czechoslovakia>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Charles_de_Lint>	<isCitizenOf>	<Russia>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Ernst_Haeckel>	<isCitizenOf>	<Switzerland>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Wilhelm_Kühne>	<isCitizenOf>	<United_Kingdom>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Zbigniew_Herbert>	<isCitizenOf>	<South_Africa>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Julia_Margaret_Cameron>	<isCitizenOf>	<Scotland>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Frederic_Leighton,_1st_Baron_Leighton>	<isCitizenOf>	<England>	True
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Giovanni_Papini>	<isCitizenOf>	<Romania>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Hergé>	<isCitizenOf>	<Spain>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Thomas_Henry_Huxley>	<isCitizenOf>	<Scotland>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Almeida_Garrett>	<isCitizenOf>	<Brazil>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Roy_Campbell_(poet)>	<isCitizenOf>	<South_Africa>	True
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Käthe_Kollwitz>	<isCitizenOf>	<Romania>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Vincenzo_Viviani>	<isCitizenOf>	<England>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Alistair_MacLean>	<isCitizenOf>	<United_Kingdom>	True
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<LeMoine_Fitzgerald>	<isCitizenOf>	<England>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Arnold_Böcklin>	<isCitizenOf>	<Spain>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<Tom_of_Finland>	<isCitizenOf>	<United_Kingdom>	False
?a  <influences>  ?f  ?f  <isCitizenOf>  ?b   => ?a  <isCitizenOf>  ?b	<James_Braid_(surgeon)>	<isCitizenOf>	<France>	False
?c  <isLocatedIn>  ?b  ?a  <livesIn>  ?c   => ?a  <isCitizenOf>  ?b	<John_Hawkins_(geologist)>	<isCitizenOf>	<Isles_of_Scilly>	False
?c  <isLocatedIn>  ?b  ?a  <livesIn>  ?c   => ?a  <isCitizenOf>  ?b	<Brandon_Lewis>	<isCitizenOf>	<Norfolk>	False
?c  <isLocatedIn>  ?b  ?a  <livesIn>  ?c   => ?a  <isCitizenOf>  ?b	<Nina_Radulović>	<isCitizenOf>	<geoent_Europe_6255148>	False
?c  <isLocatedIn>  ?b  ?a  <livesIn>  ?c   => ?a  <isCitizenOf>  ?b	<Paul_Stinchcombe>	<isCitizenOf>	<Northamptonshire>	False
?c  <isLocatedIn>  ?b  ?a  <livesIn>  ?c   => ?a  <isCitizenOf>  ?b	<Joost_van_Vollenhoven>	<isCitizenOf>	<Vietnam>	False
?c  <isLocatedIn>  ?b  ?a  <livesIn>  ?c   => ?a  <isCitizenOf>  ?b	<Justus_von_Liebig>	<isCitizenOf>	<German_Empire>	False
?c  <isLocatedIn>  ?b  ?a  <livesIn>  ?c   => ?a  <isCitizenOf>  ?b	<Ahmed_bin_Saif_Al_Nahyan>	<isCitizenOf>	<geoent_Asia_6255147>	False
?c  <isLocatedIn>  ?b  ?a  <livesIn>  ?c   => ?a  <isCitizenOf>  ?b	<Jean_Decety>	<isCitizenOf>	<Illinois>	False
?c  <isLocatedIn>  ?b  ?a  <livesIn>  ?c   => ?a  <isCitizenOf>  ?b	<V._Manicavasagar>	<isCitizenOf>	<Nawala>	False
?c  <isLocatedIn>  ?b  ?a  <livesIn>  ?c   => ?a  <isCitizenOf>  ?b	<Huang_Boyun>	<isCitizenOf>	<geoent_Asia_6255147>	False
?c  <isLocatedIn>  ?b  ?a  <livesIn>  ?c   => ?a  <isCitizenOf>  ?b	<Bilawal_Zardari_Bhutto>	<isCitizenOf>	<geoent_Asia_6255147>	False
?c  <isLocatedIn>  ?b  ?a  <livesIn>  ?c   => ?a  <isCitizenOf>  ?b	<Anthony_Ichiro_Sanda>	<isCitizenOf>	<geoent_Asia_6255147>	False
